,store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
357,802,西安,线下,Female,20-24,Weekday,配件,1,99.0,1,1,29
358,135,上海,线下,Male,40-44,Weekend,T恤,1,79.0,1,1,49
359,360,成都,线下,Male,25-29,Weekday,袜子,1,26.0,1,1,9
360,369,广州,线下,Female,35-39,Weekend,短裤,1,33.0,1,1,19
361,648,西安,线下,Unkown,Unkown,Weekend,T恤,1,79.0,1,1,49
362,437,重庆,线下,Female,40-44,Weekend,运动,1,39.0,1,1,49
363,32,武汉,线上,Female,25-29,Weekday,T恤,2,158.0,2,2,49
364,229,深圳,线下,Male,>=60,Weekday,T恤,1,39.0,1,1,49
365,479,深圳,线下,Female,30-34,Weekday,T恤,2,138.0,2,2,49
366,19,南京,线下,Female,55-59,Weekend,袜子,1,79.0,1,3,9
367,479,深圳,线下,Female,35-39,Weekday,牛仔裤,1,39.0,1,1,69
368,46,武汉,线下,Female,50-54,Weekday,当季新品,3,196.0,3,3,59
369,336,西安,线下,Male,20-24,Weekday,袜子,2,99.0,2,4,9
370,437,重庆,线下,Male,>=60,Weekend,T恤,1,99.0,1,1,49
371,142,上海,线下,Female,50-54,Weekday,T恤,1,297.0,3,3,49
372,496,上海,线下,Female,30-34,Weekday,T恤,1,99.0,1,1,49
373,648,西安,线下,Female,40-44,Weekend,当季新品,1,19.0,1,1,59
374,480,重庆,线下,Female,30-34,Weekday,毛衣,3,397.0,3,3,99
375,46,武汉,线下,Female,35-39,Weekday,T恤,2,117.0,2,2,49
376,146,杭州,线下,Male,<20,Weekday,当季新品,1,79.0,1,1,59
377,312,杭州,线下,Female,55-59,Weekday,当季新品,2,158.0,2,2,59
378,137,西安,线上,Female,20-24,Weekday,袜子,1,53.0,1,2,9
379,648,西安,线下,Female,30-34,Weekday,T恤,2,158.0,2,2,49
380,148,深圳,线下,Female,40-44,Weekday,T恤,1,79.0,1,1,49
381,28,武汉,线上,Female,20-24,Weekend,T恤,2,198.0,2,2,49
382,142,上海,线下,Female,30-34,Weekday,T恤,4,153.0,4,4,49
383,312,杭州,线下,Female,35-39,Weekday,T恤,1,199.0,1,1,49
384,738,深圳,线下,Female,55-59,Weekday,运动,1,96.0,1,1,49
385,575,杭州,线下,Female,30-34,Weekend,T恤,1,57.43,1,1,49
386,91,武汉,线上,Female,25-29,Weekend,T恤,3,295.0,3,3,49
387,52,武汉,线上,Male,30-34,Weekday,T恤,1,59.0,1,1,49
388,142,上海,线下,Female,<20,Weekday,T恤,1,55.33,1,1,49
389,148,深圳,线下,Male,45-49,Weekend,当季新品,2,231.0,2,3,59
390,831,杭州,线下,Female,40-44,Weekend,T恤,1,79.0,1,1,49
391,207,上海,线上,Female,40-44,Weekend,当季新品,10,1629.0,10,10,59
392,280,深圳,线下,Female,30-34,Weekend,当季新品,1,49.0,1,1,59
393,375,广州,线上,Female,35-39,Weekend,T恤,1,99.0,1,1,49
394,135,上海,线下,Female,>=60,Weekday,当季新品,2,134.0,2,2,59
395,46,武汉,线下,Male,20-24,Weekday,T恤,3,300.82,4,6,49
396,21,北京,线下,Female,20-24,Weekend,T恤,2,198.0,2,2,49
397,605,成都,线下,Female,35-39,Weekend,袜子,1,79.0,1,1,9
398,759,重庆,线下,Male,20-24,Weekend,配件,3,277.0,3,3,29
399,148,深圳,线下,Male,>=60,Weekday,T恤,2,198.0,2,2,49
400,479,深圳,线下,Male,30-34,Weekend,T恤,1,59.0,1,1,49
401,248,杭州,线下,Female,40-44,Weekend,袜子,1,27.0,1,1,9
402,135,上海,线下,Female,30-34,Weekend,T恤,2,327.0,2,3,49
403,520,杭州,线下,Female,50-54,Weekend,当季新品,1,189.0,1,1,59
404,437,重庆,线下,Female,40-44,Weekday,配件,1,149.0,1,1,29
405,142,上海,线下,Female,25-29,Weekend,T恤,1,99.0,1,1,49
406,70,深圳,线下,Male,25-29,Weekend,当季新品,1,78.0,1,1,59
407,648,西安,线下,Male,25-29,Weekday,T恤,1,99.0,1,1,49
408,737,深圳,线下,Female,30-34,Weekday,T恤,1,99.0,1,1,49
409,312,杭州,线下,Female,25-29,Weekday,袜子,2,46.0,2,2,9
410,135,上海,线下,Male,20-24,Weekend,毛衣,1,149.0,1,1,99
411,229,深圳,线下,Male,30-34,Weekend,T恤,1,99.0,1,1,49
412,280,深圳,线下,Female,35-39,Weekday,T恤,1,198.0,1,2,49
413,437,重庆,线下,Female,25-29,Weekday,T恤,1,59.0,1,1,49
414,437,重庆,线下,Female,30-34,Weekend,短裤,2,66.0,2,2,19
415,256,武汉,线下,Female,30-34,Weekday,当季新品,1,79.0,1,1,59
416,420,广州,线上,Female,30-34,Weekend,T恤,1,99.0,1,1,49
417,91,武汉,线上,Female,40-44,Weekend,T恤,1,149.0,1,1,49
418,98,成都,线下,Male,25-29,Weekend,T恤,1,79.0,1,1,49
419,796,深圳,线下,Female,30-34,Weekend,袜子,1,79.0,1,1,9
420,46,武汉,线下,Male,40-44,Weekend,T恤,1,79.0,1,1,49
421,437,重庆,线下,Male,35-39,Weekend,当季新品,1,149.0,1,1,59
422,669,重庆,线下,Male,25-29,Weekday,T恤,2,178.0,2,2,49
423,796,深圳,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
424,229,深圳,线下,Female,40-44,Weekday,牛仔裤,3,547.0,3,3,69
425,256,武汉,线下,Female,35-39,Weekday,T恤,1,99.0,1,1,49
426,98,成都,线下,Male,>=60,Weekend,T恤,4,196.0,4,4,49
427,658,深圳,线下,Female,35-39,Weekday,T恤,1,99.0,1,1,49
428,207,上海,线上,Female,30-34,Weekday,T恤,1,99.0,1,1,49
429,420,广州,线上,Female,40-44,Weekday,T恤,2,198.0,2,2,49
430,231,广州,线下,Male,20-24,Weekday,T恤,1,69.0,1,1,49
431,21,北京,线下,Female,>=60,Weekend,牛仔裤,1,149.0,1,1,69
432,46,武汉,线下,Male,25-29,Weekday,T恤,1,79.0,1,1,49
433,46,武汉,线下,Female,40-44,Weekend,T恤,1,59.0,1,1,49
434,737,深圳,线下,Male,25-29,Weekend,当季新品,2,171.0,2,3,59
435,420,广州,线上,Female,20-24,Weekday,T恤,3,297.0,3,3,49
436,50,武汉,线上,Male,>=60,Weekday,配件,2,298.0,2,2,29
437,649,杭州,线下,Female,40-44,Weekend,T恤,2,78.0,2,2,49
438,375,广州,线上,Male,20-24,Weekend,T恤,1,99.0,1,1,49
439,182,广州,线上,Male,<20,Weekday,裙子,1,199.0,1,1,59
440,758,杭州,线下,Female,55-59,Weekday,T恤,1,59.0,1,1,49
441,658,深圳,线下,Male,35-39,Weekday,T恤,1,79.0,1,1,49
442,231,广州,线下,Male,30-34,Weekday,短裤,1,40.0,1,1,19
443,280,深圳,线下,Male,25-29,Weekday,袜子,1,27.0,1,1,9
444,280,深圳,线下,Female,20-24,Weekday,T恤,1,79.0,1,1,49
445,399,广州,线下,Unkown,Unkown,Weekday,T恤,1,99.0,1,1,49
446,19,南京,线下,Male,<20,Weekend,T恤,1,198.0,1,2,49
447,148,深圳,线下,Male,25-29,Weekend,T恤,1,79.0,1,1,49
448,420,广州,线上,Male,30-34,Weekday,袜子,1,27.0,1,1,9
449,168,武汉,线下,Male,25-29,Weekend,T恤,2,198.0,2,2,49
450,449,武汉,线下,Female,20-24,Weekend,裙子,1,199.0,1,1,59
451,480,重庆,线下,Female,30-34,Weekday,配件,5,370.0,5,6,29
452,91,武汉,线上,Male,45-49,Weekday,毛衣,1,249.0,1,1,99
453,142,上海,线下,Male,30-34,Weekend,T恤,1,99.0,1,1,49
454,325,上海,线下,Male,20-24,Weekday,短裤,1,32.0,1,1,19
455,315,武汉,线下,Male,20-24,Weekend,当季新品,1,54.0,1,1,59
456,429,西安,线下,Female,25-29,Weekday,配件,6,772.0,7,8,29
457,182,广州,线上,Female,35-39,Weekday,牛仔裤,2,118.0,2,2,69
458,135,上海,线下,Female,30-34,Weekday,牛仔裤,1,19.0,1,1,69
459,208,重庆,线下,Male,35-39,Weekend,短裤,1,33.0,1,1,19
460,21,北京,线下,Female,25-29,Weekend,当季新品,2,136.0,2,2,59
461,758,杭州,线下,Male,35-39,Weekday,T恤,1,154.67,2,2,49
462,429,西安,线下,Female,30-34,Weekend,T恤,1,59.0,1,1,49
463,669,重庆,线下,Female,30-34,Weekday,当季新品,2,190.0,2,3,59
464,360,成都,线下,Male,30-34,Weekend,牛仔裤,1,59.0,1,1,69
465,420,广州,线上,Male,30-34,Weekday,当季新品,1,298.0,1,2,59
466,146,杭州,线下,Female,25-29,Weekday,运动,5,573.0,5,7,49
467,248,杭州,线下,Female,20-24,Weekend,配件,1,139.0,1,2,29
468,135,上海,线下,Male,35-39,Weekend,T恤,1,58.0,1,1,49
469,738,深圳,线下,Female,25-29,Weekday,当季新品,2,158.0,2,2,59
470,52,武汉,线上,Male,20-24,Weekday,T恤,4,366.33,4,4,49
471,280,深圳,线下,Female,35-39,Weekday,牛仔裤,2,298.0,2,2,69
472,758,杭州,线下,Female,40-44,Weekend,毛衣,2,498.0,2,2,99
473,70,深圳,线下,Female,35-39,Weekend,配件,5,745.0,5,5,29
474,442,西安,线下,Female,40-44,Weekday,袜子,1,19.0,1,1,9
475,248,杭州,线下,Female,20-24,Weekday,T恤,1,79.0,1,1,49
476,648,西安,线下,Female,35-39,Weekday,袜子,1,78.0,1,2,9
477,449,武汉,线下,Female,25-29,Weekday,T恤,2,113.0,2,2,49
478,248,杭州,线下,Unkown,Unkown,Weekday,当季新品,1,79.0,1,1,59
479,649,杭州,线下,Female,<20,Weekday,短裤,1,40.0,1,1,19
480,280,深圳,线下,Male,30-34,Weekend,T恤,1,99.0,1,1,49
481,255,杭州,线下,Female,35-39,Weekday,牛仔裤,1,19.0,1,1,69
482,20,深圳,线下,Female,45-49,Weekday,牛仔裤,1,199.0,1,1,69
483,20,深圳,线下,Female,30-34,Weekend,T恤,2,158.0,2,2,49
484,616,成都,线下,Female,35-39,Weekend,当季新品,9,1872.0,10,10,59
485,50,武汉,线上,Female,40-44,Weekday,袜子,1,237.0,1,3,9
486,137,西安,线上,Female,25-29,Weekend,牛仔裤,1,59.0,1,1,69
487,649,杭州,线下,Female,<20,Weekend,T恤,1,59.0,1,1,49
488,369,广州,线下,Male,>=60,Weekday,T恤,1,99.0,1,1,49
489,335,上海,线下,Female,30-34,Weekend,牛仔裤,1,19.0,1,1,69
490,616,成都,线下,Female,30-34,Weekend,牛仔裤,1,59.0,1,1,69
491,255,杭州,线下,Female,20-24,Weekday,牛仔裤,1,149.0,1,1,69
492,142,上海,线下,Female,30-34,Weekend,T恤,2,248.0,2,2,49
493,737,深圳,线下,Female,35-39,Weekend,T恤,1,79.0,1,1,49
494,21,北京,线下,Male,25-29,Weekend,当季新品,2,108.0,2,2,59
495,759,重庆,线下,Female,35-39,Weekday,T恤,2,118.0,2,2,49
496,312,杭州,线下,Female,25-29,Weekday,配件,4,336.0,4,4,29
497,148,深圳,线下,Female,25-29,Weekday,毛衣,1,149.0,1,1,99
498,575,杭州,线下,Male,30-34,Weekday,T恤,1,99.0,1,1,49
499,207,上海,线上,Female,30-34,Weekday,T恤,1,59.0,1,1,49
500,737,深圳,线下,Female,30-34,Weekend,T恤,1,99.0,1,1,49
501,70,深圳,线下,Female,20-24,Weekday,T恤,2,198.0,2,2,49
502,146,杭州,线下,Female,45-49,Weekend,T恤,1,79.0,1,1,49
503,91,武汉,线上,Female,30-34,Weekend,T恤,1,99.0,1,1,49
504,91,武汉,线上,Female,25-29,Weekend,配件,5,1194.0,5,6,29
505,325,上海,线下,Female,50-54,Weekday,T恤,1,79.0,1,1,49
506,142,上海,线下,Female,30-34,Weekday,当季新品,2,287.0,2,2,59
507,248,杭州,线下,Male,>=60,Weekend,运动,1,149.0,1,1,49
508,19,南京,线下,Male,25-29,Weekend,T恤,1,99.0,1,1,49
509,738,深圳,线下,Male,35-39,Weekend,T恤,1,59.0,1,1,49
510,759,重庆,线下,Female,20-24,Weekend,T恤,1,39.0,1,1,49
511,479,深圳,线下,Female,35-39,Weekday,T恤,6,413.0,6,7,49
512,575,杭州,线下,Male,35-39,Weekend,袜子,1,20.0,1,1,9
513,229,深圳,线下,Female,35-39,Weekday,短裤,1,33.0,1,1,19
514,658,深圳,线下,Male,35-39,Weekend,T恤,1,79.0,1,1,49
515,519,杭州,线下,Female,25-29,Weekend,当季新品,1,158.0,1,2,59
516,91,武汉,线上,Male,>=60,Weekend,当季新品,1,227.0,1,3,59
517,21,北京,线下,Female,30-34,Weekend,T恤,6,693.0,6,7,49
518,335,上海,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
519,758,杭州,线下,Male,>=60,Weekend,毛衣,1,199.0,1,1,99
520,375,广州,线上,Female,40-44,Weekday,T恤,2,118.0,2,2,49
521,480,重庆,线下,Male,>=60,Weekend,当季新品,1,99.0,1,1,59
522,375,广州,线上,Male,>=60,Weekday,T恤,1,77.78,1,1,49
523,137,西安,线上,Female,35-39,Weekend,当季新品,1,56.0,1,1,59
524,135,上海,线下,Female,25-29,Weekday,袜子,1,79.0,1,4,9
525,207,上海,线上,Female,30-34,Weekend,T恤,1,59.0,1,1,49
526,335,上海,线下,Male,35-39,Weekday,当季新品,1,146.0,1,1,59
527,429,西安,线下,Male,20-24,Weekday,牛仔裤,1,19.0,1,1,69
528,19,南京,线下,Female,45-49,Weekday,T恤,1,237.0,1,3,49
529,323,武汉,线下,Female,25-29,Weekday,袜子,1,27.0,1,1,9
530,519,杭州,线下,Female,30-34,Weekend,牛仔裤,1,39.0,1,1,69
531,231,广州,线下,Male,>=60,Weekday,牛仔裤,1,19.0,1,1,69
532,796,深圳,线下,Female,>=60,Weekend,配件,1,99.0,1,1,29
533,658,深圳,线下,Male,30-34,Weekday,短裤,1,33.0,1,1,19
534,19,南京,线下,Female,20-24,Weekday,当季新品,1,111.0,1,2,59
535,658,深圳,线下,Male,40-44,Weekend,运动,1,39.0,1,1,49
536,146,杭州,线下,Female,20-24,Weekday,袜子,1,79.0,1,1,9
537,70,深圳,线下,Female,<20,Weekend,T恤,1,99.0,1,1,49
538,335,上海,线下,Male,30-34,Weekend,T恤,1,59.0,1,1,49
539,91,武汉,线上,Female,40-44,Weekday,袜子,1,39.0,1,1,9
540,32,武汉,线上,Female,20-24,Weekday,T恤,1,59.0,1,1,49
541,135,上海,线下,Male,55-59,Weekend,配件,1,99.0,1,1,29
542,256,武汉,线下,Female,20-24,Weekend,T恤,2,198.0,2,2,49
543,50,武汉,线上,Female,20-24,Weekday,运动,1,149.0,1,1,49
544,360,成都,线下,Male,>=60,Weekend,T恤,1,99.0,1,1,49
545,229,深圳,线下,Female,35-39,Weekend,配件,1,79.0,1,1,29
546,360,成都,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
547,91,武汉,线上,Female,55-59,Weekday,T恤,1,79.0,1,1,49
548,831,杭州,线下,Male,>=60,Weekend,T恤,3,297.0,3,3,49
549,280,深圳,线下,Male,20-24,Weekday,短裤,2,78.0,2,2,19
550,519,杭州,线下,Female,40-44,Weekday,T恤,1,59.0,1,1,49
551,616,成都,线下,Female,25-29,Weekend,配件,2,597.0,2,3,29
552,19,南京,线下,Female,40-44,Weekday,T恤,1,99.0,1,1,49
553,648,西安,线下,Female,55-59,Weekday,牛仔裤,1,199.0,1,1,69
554,91,武汉,线上,Female,30-34,Weekday,袜子,1,79.0,1,1,9
555,420,广州,线上,Male,35-39,Weekend,牛仔裤,1,19.0,1,1,69
556,146,杭州,线下,Female,40-44,Weekday,T恤,1,79.0,1,1,49
557,796,深圳,线下,Male,>=60,Weekend,T恤,2,198.0,2,2,49
558,449,武汉,线下,Male,20-24,Weekday,裙子,1,79.0,1,1,59
559,229,深圳,线下,Male,30-34,Weekend,T恤,2,197.0,2,2,49
560,207,上海,线上,Female,20-24,Weekend,T恤,3,197.0,3,3,49
561,91,武汉,线上,Female,>=60,Weekday,T恤,1,79.0,1,1,49
562,658,深圳,线下,Male,50-54,Weekday,T恤,1,19.0,1,1,49
563,146,杭州,线下,Female,20-24,Weekend,短裤,4,185.0,4,5,19
564,245,杭州,线下,Male,30-34,Weekday,配件,2,376.0,2,4,29
565,28,武汉,线上,Female,30-34,Weekday,T恤,6,633.0,6,7,49
566,369,广州,线下,Female,40-44,Weekend,T恤,1,39.0,1,1,49
567,229,深圳,线下,Male,30-34,Weekend,牛仔裤,1,149.0,1,1,69
568,137,西安,线上,Female,30-34,Weekday,配件,1,79.0,1,1,29
569,182,广州,线上,Male,20-24,Weekday,T恤,4,311.48,4,4,49
570,437,重庆,线下,Male,30-34,Weekday,T恤,1,198.0,1,2,49
571,437,重庆,线下,Female,55-59,Weekend,短裤,1,40.0,1,1,19
572,496,上海,线下,Male,40-44,Weekday,T恤,1,79.0,1,1,49
573,323,武汉,线下,Female,20-24,Weekday,T恤,1,76.0,1,1,49
574,315,武汉,线下,Female,25-29,Weekend,T恤,1,79.0,1,1,49
575,229,深圳,线下,Female,30-34,Weekday,运动,2,138.0,2,4,49
576,231,广州,线下,Female,30-34,Weekday,T恤,2,158.0,2,2,49
577,658,深圳,线下,Male,25-29,Weekday,袜子,1,49.0,1,1,9
578,148,深圳,线下,Female,30-34,Weekday,袜子,1,26.0,1,1,9
579,168,武汉,线下,Male,25-29,Weekend,T恤,1,79.0,1,1,49
580,142,上海,线下,Female,25-29,Weekday,袜子,1,79.0,1,1,9
581,46,武汉,线下,Female,35-39,Weekend,当季新品,4,208.0,4,5,59
582,68,重庆,线上,Male,>=60,Weekend,当季新品,3,428.0,3,3,59
583,480,重庆,线下,Male,35-39,Weekday,短裤,1,33.0,1,1,19
584,20,深圳,线下,Male,30-34,Weekend,短裤,2,112.0,2,3,19
585,231,广州,线下,Female,35-39,Weekday,T恤,1,99.0,1,1,49
586,20,深圳,线下,Female,40-44,Weekend,T恤,3,117.0,3,3,49
587,46,武汉,线下,Female,30-34,Weekday,T恤,2,98.0,2,2,49
588,649,杭州,线下,Male,30-34,Weekend,毛衣,1,199.0,1,1,99
589,208,重庆,线下,Male,20-24,Weekday,牛仔裤,1,57.0,2,3,69
590,442,西安,线下,Male,>=60,Weekday,牛仔裤,1,39.0,1,1,69
591,759,重庆,线下,Female,45-49,Weekend,T恤,1,59.0,1,1,49
592,323,武汉,线下,Male,20-24,Weekend,配件,1,149.0,1,1,29
593,430,成都,线下,Female,50-54,Weekday,毛衣,1,249.0,1,1,99
594,759,重庆,线下,Male,30-34,Weekend,毛衣,1,249.0,1,1,99
595,137,西安,线上,Female,20-24,Weekday,配件,1,59.0,1,1,29
596,32,武汉,线上,Male,30-34,Weekday,短裤,2,112.0,2,3,19
597,168,武汉,线下,Male,25-29,Weekday,毛衣,1,149.0,1,1,99
598,208,重庆,线下,Female,30-34,Weekday,运动,1,39.0,1,1,49
599,146,杭州,线下,Male,<20,Weekend,配件,14,1023.0,14,17,29
600,605,成都,线下,Male,35-39,Weekend,当季新品,1,112.0,1,2,59
601,70,深圳,线下,Female,20-24,Weekday,裙子,4,746.0,4,4,59
602,399,广州,线下,Male,40-44,Weekend,配件,1,99.0,1,1,29
603,68,重庆,线上,Female,50-54,Weekday,配件,1,99.0,1,1,29
604,480,重庆,线下,Male,>=60,Weekday,T恤,1,79.0,1,1,49
605,737,深圳,线下,Female,30-34,Weekday,配件,27,2239.29,28,33,29
606,325,上海,线下,Female,25-29,Weekday,牛仔裤,1,59.0,1,1,69
607,52,武汉,线上,Female,20-24,Weekday,袜子,1,54.0,1,2,9
608,98,成都,线下,Female,50-54,Weekday,牛仔裤,1,79.0,1,1,69
609,611,深圳,线下,Female,30-34,Weekend,配件,4,336.0,4,4,29
610,611,深圳,线下,Male,20-24,Weekend,当季新品,1,59.0,1,1,59
611,146,杭州,线下,Female,20-24,Weekday,运动,4,156.0,4,4,49
612,255,杭州,线下,Female,>=60,Weekend,短裤,1,80.0,1,2,19
613,28,武汉,线上,Female,35-39,Weekday,牛仔裤,1,199.0,1,1,69
614,738,深圳,线下,Male,35-39,Weekday,袜子,1,19.0,1,1,9
615,182,广州,线上,Female,30-34,Weekend,T恤,1,99.0,1,1,49
616,229,深圳,线下,Female,30-34,Weekend,运动,1,39.0,1,1,49
617,669,重庆,线下,Female,30-34,Weekday,袜子,1,118.0,2,6,9
618,248,杭州,线下,Male,20-24,Weekend,袜子,1,59.0,1,1,9
619,430,成都,线下,Female,30-34,Weekday,T恤,3,235.0,3,3,49
620,519,杭州,线下,Female,50-54,Weekday,配件,3,355.0,3,5,29
621,449,武汉,线下,Male,55-59,Weekend,T恤,1,99.0,1,1,49
622,335,上海,线下,Male,20-24,Weekday,T恤,1,55.48,1,1,49
623,442,西安,线下,Female,30-34,Weekday,牛仔裤,1,37.0,1,1,69
624,375,广州,线上,Male,30-34,Weekend,短裤,1,40.0,1,1,19
625,323,武汉,线下,Male,25-29,Weekend,T恤,1,58.0,1,1,49
626,280,深圳,线下,Female,30-34,Weekday,T恤,2,198.0,2,2,49
627,231,广州,线下,Female,>=60,Weekend,牛仔裤,1,193.0,1,1,69
628,315,武汉,线下,Female,40-44,Weekday,T恤,1,59.0,1,1,49
629,168,武汉,线下,Male,20-24,Weekend,当季新品,2,114.0,2,2,59
630,142,上海,线下,Female,30-34,Weekday,T恤,1,39.0,1,1,49
631,520,杭州,线下,Male,30-34,Weekend,T恤,1,99.0,1,1,49
632,437,重庆,线下,Female,45-49,Weekend,裙子,1,199.0,1,1,59
633,146,杭州,线下,Male,>=60,Weekend,袜子,1,39.0,1,1,9
634,519,杭州,线下,Male,35-39,Weekend,短裤,1,33.0,1,1,19
635,649,杭州,线下,Male,25-29,Weekend,T恤,1,99.0,1,1,49
636,28,武汉,线上,Male,40-44,Weekday,短裤,1,39.0,1,1,19
637,255,杭州,线下,Female,20-24,Weekday,袜子,1,20.0,1,1,9
638,256,武汉,线下,Female,50-54,Weekend,当季新品,7,1151.0,7,7,59
639,479,深圳,线下,Male,20-24,Weekend,短裤,1,40.0,1,1,19
640,520,杭州,线下,Male,30-34,Weekday,T恤,1,99.0,1,1,49
641,420,广州,线上,Female,45-49,Weekend,配件,1,79.0,1,1,29
642,758,杭州,线下,Female,45-49,Weekend,毛衣,1,199.0,1,1,99
643,420,广州,线上,Male,40-44,Weekday,T恤,1,99.0,1,1,49
644,831,杭州,线下,Female,35-39,Weekend,T恤,1,99.0,1,1,49
645,68,重庆,线上,Male,35-39,Weekend,配件,1,149.0,1,1,29
646,135,上海,线下,Unkown,Unkown,Weekday,T恤,2,197.0,2,3,49
647,135,上海,线下,Female,30-34,Weekday,当季新品,2,298.0,2,2,59
648,399,广州,线下,Female,35-39,Weekday,牛仔裤,2,98.0,2,2,69
649,19,南京,线下,Female,30-34,Weekday,牛仔裤,4,375.0,4,5,69
650,245,杭州,线下,Male,20-24,Weekday,短裤,2,79.0,2,2,19
651,70,深圳,线下,Female,35-39,Weekday,运动,5,945.0,5,5,49
652,182,广州,线上,Female,25-29,Weekend,袜子,3,107.0,3,4,9
653,520,杭州,线下,Male,30-34,Weekday,短裤,1,40.0,1,1,19
654,46,武汉,线下,Female,45-49,Weekday,T恤,1,59.0,1,1,49
655,648,西安,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
656,437,重庆,线下,Female,45-49,Weekend,T恤,1,158.0,1,2,49
657,325,上海,线下,Female,20-24,Weekday,T恤,1,99.0,1,1,49
658,369,广州,线下,Female,20-24,Weekday,T恤,1,99.0,1,1,49
659,575,杭州,线下,Female,25-29,Weekend,T恤,4,645.0,4,5,49
660,420,广州,线上,Male,40-44,Weekday,当季新品,1,54.0,1,1,59
661,437,重庆,线下,Male,30-34,Weekend,牛仔裤,1,59.0,1,1,69
662,315,武汉,线下,Male,20-24,Weekday,运动,1,79.0,1,1,49
663,616,成都,线下,Female,25-29,Weekend,配件,11,787.0,11,11,29
664,248,杭州,线下,Female,35-39,Weekday,袜子,1,27.0,1,1,9
665,399,广州,线下,Female,35-39,Weekday,当季新品,1,49.0,1,1,59
666,669,重庆,线下,Male,25-29,Weekend,T恤,1,198.0,1,2,49
667,437,重庆,线下,Male,25-29,Weekend,T恤,1,79.0,1,1,49
668,142,上海,线下,Male,25-29,Weekday,T恤,1,59.0,1,1,49
669,802,西安,线下,Male,>=60,Weekday,T恤,1,59.0,1,1,49
670,496,上海,线下,Female,55-59,Weekday,T恤,1,59.0,1,1,49
671,430,成都,线下,Female,30-34,Weekday,牛仔裤,5,245.0,5,6,69
672,420,广州,线上,Female,20-24,Weekend,T恤,1,79.0,1,1,49
673,442,西安,线下,Female,25-29,Weekday,T恤,1,79.0,1,1,49
674,146,杭州,线下,Female,30-34,Weekday,T恤,2,118.0,2,2,49
675,91,武汉,线上,Female,25-29,Weekday,T恤,2,98.0,2,2,49
676,616,成都,线下,Male,20-24,Weekday,T恤,1,79.0,1,1,49
677,479,深圳,线下,Female,35-39,Weekend,T恤,2,198.0,2,2,49
678,68,重庆,线上,Female,20-24,Weekend,T恤,2,396.0,3,4,49
679,479,深圳,线下,Male,25-29,Weekend,T恤,2,98.0,2,2,49
680,796,深圳,线下,Female,35-39,Weekday,袜子,1,79.0,1,1,9
681,312,杭州,线下,Female,40-44,Weekend,裙子,1,149.0,1,1,59
682,369,广州,线下,Male,30-34,Weekend,袜子,1,27.0,1,1,9
683,437,重庆,线下,Female,35-39,Weekday,牛仔裤,1,39.0,1,1,69
684,399,广州,线下,Male,25-29,Weekend,T恤,2,198.0,2,2,49
685,325,上海,线下,Female,30-34,Weekend,T恤,1,59.0,1,1,49
686,616,成都,线下,Male,>=60,Weekday,当季新品,1,56.0,1,1,59
687,737,深圳,线下,Female,55-59,Weekday,T恤,1,114.0,1,2,49
688,520,杭州,线下,Male,40-44,Weekday,T恤,1,59.0,1,1,49
689,375,广州,线上,Male,25-29,Weekend,短裤,1,33.0,1,1,19
690,148,深圳,线下,Male,25-29,Weekday,运动,1,39.0,1,1,49
691,146,杭州,线下,Female,35-39,Weekend,T恤,1,99.0,1,1,49
692,375,广州,线上,Female,45-49,Weekend,配件,1,398.0,1,2,29
693,21,北京,线下,Female,30-34,Weekend,T恤,2,198.0,2,2,49
694,91,武汉,线上,Female,30-34,Weekday,T恤,5,274.0,5,5,49
695,70,深圳,线下,Male,35-39,Weekend,运动,1,39.0,1,1,49
696,32,武汉,线上,Female,30-34,Weekday,T恤,1,79.0,1,1,49
697,68,重庆,线上,Female,25-29,Weekend,T恤,2,118.0,2,2,49
698,575,杭州,线下,Female,40-44,Weekday,T恤,1,198.0,1,2,49
699,142,上海,线下,Female,>=60,Weekday,T恤,1,99.0,1,1,49
700,430,成都,线下,Male,35-39,Weekend,当季新品,1,57.0,1,1,59
701,611,深圳,线下,Female,30-34,Weekday,T恤,3,117.0,3,3,49
702,148,深圳,线下,Female,35-39,Weekend,袜子,1,39.0,1,1,9
703,325,上海,线下,Male,50-54,Weekday,短裤,1,38.0,1,1,19
704,135,上海,线下,Male,35-39,Weekday,袜子,1,153.79,1,2,9
705,229,深圳,线下,Male,40-44,Weekday,T恤,1,79.0,1,1,49
706,669,重庆,线下,Male,50-54,Weekend,T恤,1,59.0,1,1,49
707,142,上海,线下,Female,20-24,Weekend,T恤,1,79.0,1,1,49
708,135,上海,线下,Female,20-24,Weekend,T恤,1,99.0,1,1,49
709,19,南京,线下,Male,<20,Weekday,T恤,1,59.0,1,1,49
